-6.6569777	-0.7241267	2.6394138	2.3686142	-6.6924906	-0.93423873	0.7575102	-4.662022	-2.0287054	4.288811	-1.2073737	-2.588045	1.7834264	-3.2559845	5.3774004	-4.767213
-0.8853886	-1.1319821	0.61396796	-0.5039884	-2.9419	-2.9039457	0.5695267	-3.6860046	6.5763927	2.5506437	2.9074216	-1.4043425	1.9520575	-4.186979	-2.1439958	2.8527923
-4.032368	-5.16951	-0.37108395	-2.7544096	-5.927041	1.4430548	-0.8967002	-7.882174	2.7433336	0.23831093	0.63436025	-4.7576575	-0.80014706	1.3524425	0.13512172	-1.5309346
-5.1227446	3.0982869	-3.8677123	3.2432942	1.0471089	7.9473658	-5.724254	-2.0370631	-0.66110766	5.5059457	-2.1848435	1.8760116	-0.05887041	-8.077659	2.272734	0.8770005
0.96474963	-7.4234805	-2.9023309	-3.7274513	-3.3066072	-0.02855528	-1.0300814	-1.2063066	2.0282676	2.1055331	-6.7018123	-5.403779	1.5082693	6.165267	0.3124741	3.4162083
-2.3332605	-0.95764303	-3.160619	-0.17764212	-5.249321	-2.0889378	2.591289	-2.2895224	1.0947366	0.94925284	0.95506287	4.049222	1.3696692	-2.4087193	3.0725129	-0.81364244
3.5661063	-1.7176393	0.13339622	-3.922175	-4.1033216	0.27862263	-2.4096215	-9.779295	1.0632924	-0.12408495	1.4704025	-5.4572763	3.4027164	-1.195428	2.9921997	5.1732073
2.508697	-3.0628576	0.0077206665	-1.751323	-1.3715235	-0.03384884	6.286477	-6.6570053	3.2598906	-2.5039554	3.3081994	-4.6964583	4.1825905	-2.2389576	2.4583945	5.22328
4.5598826	0.46834973	-1.1029305	-5.8039403	2.7456648	-1.1376567	4.147779	-1.2817504	-1.6538552	-1.39611	0.7118344	0.17037128	4.979762	-3.4487767	1.8622546	9.102561
0.25529712	1.0463434	0.29810458	-0.9863275	-3.8563254	-3.2035441	-0.29840708	-1.5236661	7.1207166	3.0307975	0.6917039	1.9069453	3.4309583	-5.044457	-2.1619663	3.130642
3.6142461	-4.3743844	-1.8226358	5.849216	-3.7346823	4.873259	1.1652671	0.13714331	2.4249344	0.8075003	-6.2725286	-5.9022436	2.6809068	5.342266	-3.6147006	5.558181
6.0699058	-8.999017	-8.344901	0.09381849	-4.722766	-0.9440667	-1.7054876	-5.6934643	-5.667224	1.3807973	-7.7651825	-4.197257	1.3911693	3.0132687	-0.7970861	4.302977
-0.81965286	-3.2316964	-4.3186736	-5.643086	-4.867738	0.47184396	0.20522636	-7.82259	0.07541403	-1.3822192	-1.3216469	-1.6118509	1.1838319	0.023592375	0.8541289	3.6152723
-7.1616564	-5.9642577	-0.016571352	-2.9011855	-6.005587	-2.982892	-0.29304078	-6.061946	2.903071	2.235407	-0.5276335	-0.95871145	-0.7173687	-1.2748768	-0.38174918	1.5322359
-5.7040744	2.542694	3.781944	1.1192682	-2.0569131	1.7083411	1.1747439	-0.43431407	0.9629112	5.0337086	1.8866366	-1.1223335	-1.881748	-6.018988	-0.10888003	-3.8867724
0.7052531	3.1266472	0.08871298	-0.8838977	0.057468943	1.8584377	-0.3999023	-2.2473366	0.30031577	1.4509857	3.2189295	1.2599717	-0.41886437	3.2392128	4.9456205	0.6851305
-4.636604	-5.4399085	1.9305884	2.7040617	-4.3065386	-0.79676044	1.7601124	-5.9740148	1.5483993	1.1698304	0.65532696	-2.8897717	-0.49663812	2.3552563	1.7423108	0.9834713
-0.19311845	0.61566067	-2.4160683	4.8130965	0.676762	6.020991	-3.5364444	-4.50273	-3.4646277	-2.3753326	-3.7740273	-4.9345617	-3.3592854	0.58833134	-6.7200584	3.935181
-0.59404933	-2.9209392	2.9450872	1.8053794	-1.191507	1.4970722	-4.578744	-3.0500305	-0.49664545	-1.4639751	-0.46504197	-4.7114987	2.4780147	3.2528737	-6.75269	4.1489387
-4.963829	3.5771914	-0.72939855	0.50956666	-2.2569947	4.0801706	-0.031188805	-5.978681	-0.5784955	5.5842915	1.1074938	-0.96509016	3.182427	-2.0120785	4.5174956	6.053182
-2.0189936	-1.5836297	-3.4596107	-2.4623141	-5.798337	-2.0863733	-0.9814737	-6.6442866	0.3456736	0.5722107	-2.1102903	-1.4789336	0.83435	0.7975131	1.0303988	2.1492794
-3.828344	1.7747123	-2.321808	6.309561	-0.2940559	-4.3753424	-0.86742365	10.552062	6.764594	-1.1421689	-0.9547871	4.8997474	-6.4410195	-1.3301194	-5.4094615	3.5159419
9.367454	9.965318	-1.0702002	-0.4413743	-11.009513	2.988473	-1.821717	-6.687207	0.53841805	-0.8635259	0.42102486	1.7070637	5.748154	6.350349	-7.289629	-0.17923853
4.602072	-1.755791	0.31217563	-5.0760694	-0.30797833	-1.1371696	2.870386	-2.5471587	-2.387314	0.052392535	0.47848266	-4.885878	5.552796	-0.43754604	2.2887633	8.783493
0.46521726	-2.193019	0.36060452	-1.4423052	-2.273602	0.8342504	1.4323814	-2.0713952	2.269335	-0.51191765	1.4269761	-2.820014	2.8206675	-0.7779979	-1.2616544	5.2956758
1.3155224	2.954844	0.42240238	0.30222872	-0.07553697	0.72076017	0.49845955	-1.3804964	3.2001011	0.5516265	-3.2498007	-0.556045	0.6538793	0.73023856	2.497658	3.4253442
4.2691665	-1.324526	-1.7208545	-6.288648	2.4230285	0.038176537	2.7765477	-1.6286637	-4.893209	0.33240256	5.296348	-4.3838325	2.3816512	2.7711546	-2.2363186	8.959218
-1.301633	0.6805823	-0.8145003	0.68237036	-4.134428	-0.8774273	0.7493286	1.5800837	-1.0126708	2.4504569	3.2054784	-3.1902654	0.92269677	-1.43399	-0.77127445	2.5589845
-0.39089346	-0.776432	-0.13897052	0.36833417	3.3668168	-0.3568568	1.4356006	-2.6856606	3.2348926	2.4284508	3.6100693	-5.5459332	3.6522822	-3.9388762	-1.3739885	10.799658
6.55483	-3.1329954	-4.3100677	4.740243	-4.7115664	9.629376	2.9994051	2.404841	3.0197504	-0.88436705	-8.402458	-6.4257913	3.4471629	5.4979725	-6.967843	3.701702
-2.5605564	-1.8074293	-2.5553622	-1.1769029	-4.577149	-4.3482275	4.116165	-2.7056453	-1.4437157	2.7625315	0.8897868	-3.5816028	-1.964444	-1.1708655	0.37891287	1.622486
-4.7647824	-2.430227	2.0382977	-1.1833876	-2.1656945	0.6368515	3.5806468	3.0289314	2.7880847	1.4485716	1.6656159	1.6977854	-2.0060942	-2.9032059	1.5245006	1.8566841
1.7323164	-8.580675	-2.778114	-2.7958798	-4.510251	0.5108409	-1.6279784	-3.5848992	-1.8932843	1.2978963	-7.0533266	-3.7086606	0.74722594	7.674294	0.26990482	4.964137
-4.592144	-2.3542883	-2.938266	-2.0774162	-6.2353654	1.1527964	2.7653809	-0.7721071	1.1336014	5.0457306	1.479695	-2.0162685	-1.1421826	0.18171461	1.3961641	-2.946348
2.3859217	3.3883677	-1.7453002	0.21155727	-2.6348326	-2.9252546	-1.3384707	-2.5790086	3.212128	-0.14554726	4.0544467	-1.2009441	5.1799088	-2.0326505	1.5728555	3.5500402
1.1268499	-3.948722	-3.9539795	-0.39558032	1.5100324	-1.4254452	3.48678	-0.44324747	-0.5715194	-2.4765477	4.2107873	-0.70459527	-2.6477103	-2.39121	4.8559613	-2.6497407
2.3254247	2.273835	-1.1257244	0.63792515	-6.080146	0.46549776	-2.970834	-2.8274932	1.1144155	0.11429171	2.4951901	0.71146244	0.5949262	-1.8270454	-2.027722	3.5569375
-3.2585928	-2.3288872	0.79802364	-1.4519236	-2.9844246	1.1750453	1.2977276	-4.5895247	2.0774014	3.0195684	1.5278549	1.1720897	4.5428476	-3.9734423	3.5189855	6.856921
-3.4260578	1.8651066	1.8679816	1.3602009	2.9598415	-0.349881	-1.6481353	-1.268433	2.8952532	2.9787111	-0.2765714	-0.38657984	0.16081306	-4.822969	0.030031731	-0.8823011
2.449997	-4.397	-2.6115355	-0.2094396	-1.1597497	-2.9091089	-4.8646564	-3.9728737	-2.907876	-0.9126585	0.73319376	0.24492367	2.6301441	2.0841599	2.0564256	1.3312405
-0.26056957	-5.6220937	4.57931	0.10361472	-0.5904271	-1.0827059	-3.2735798	1.1253053	4.4276676	-1.9908897	1.2765397	-4.627661	5.1620617	-3.3395822	-2.0796652	4.726112
-3.0966852	-3.6711047	-0.65191686	2.1426504	-5.480774	0.67387563	0.7507626	-3.2456706	1.2626318	0.20792271	0.9353136	-0.484228	0.55743444	-0.93286604	1.1069348	6.2011223
2.4405732	-2.8122005	-8.078411	-5.3444376	-6.8841743	3.7667136	4.1470923	-5.199683	2.0822213	-2.9933705	1.2051598	4.095261	3.8062513	3.305553	4.557082	1.9720346
2.394881	-2.2994485	-2.1455283	-6.166634	-3.964379	-3.937479	-3.0905123	-5.6671567	2.3291664	0.70502883	-4.0607185	-4.9383707	2.242928	2.2995145	-0.86227757	5.273338
0.6068513	-1.328291	0.62415326	-0.65075487	0.97982645	5.17464	-2.4829326	-0.9559387	3.3317754	3.0609615	0.8241921	-1.287411	1.7784956	-1.0521729	1.5432634	5.114018
5.4378905	1.6137902	-3.755237	-3.4178767	-5.508261	-4.3370667	5.0270915	-5.051581	4.970088	3.5358634	-1.9454788	1.257416	0.66098046	0.49232656	-0.83575076	0.34758982
3.4807742	4.1161237	-3.7316682	-4.47972	-2.7429476	-2.810863	5.0307345	-4.8364115	-2.0335724	-5.2109623	-3.7643359	-0.6450537	-2.7934084	-0.22752225	6.0574956	-2.167222
-2.4458385	-3.012438	-4.586587	-5.071964	-3.0459998	0.8744638	-0.8149326	-8.778567	0.73361	-4.2713766	1.3650771	-2.2184124	6.300314	7.0689306	-1.7741845	2.6294289
1.1835877	-0.45895424	-2.2832174	-1.0873965	-5.445699	-5.5089564	2.4311013	-5.088864	-0.007865147	1.9992807	-10.261522	-2.2740164	6.7132034	4.311681	5.1111755	1.2338499
-2.3453462	-0.13868943	0.26400483	1.3808867	-0.92653686	-0.8563917	2.51329	-1.6001425	2.6289654	-1.1772925	8.662889	0.00046260282	4.182517	3.1233644	2.0431254	10.311812
-3.2375302	3.6805148	-3.4373548	-2.52055	-3.6518207	-0.7969266	0.097844735	-7.897926	4.3148856	-2.3724298	1.7639805	5.093472	4.982216	5.272887	4.0309496	2.6548114
-3.6994965	-0.07670474	-1.2855924	1.2482651	2.1373897	5.5733137	-0.7660719	-4.1814847	1.0039856	2.7703888	2.063144	0.92917764	1.8047261	-2.0967295	-1.5653645	8.359928
2.9047818	-1.1665998	-2.7146056	-2.9573648	2.033895	0.68548393	6.1882863	-2.2118833	3.2088494	2.353987	2.3066294	1.0591774	6.2543645	-0.4504965	3.1155443	6.7911887
3.4207652	0.41253042	-8.006204	-6.2049503	-2.8808906	-1.942356	4.144742	-5.3749456	2.0046723	5.4432836	-4.686649	0.3815776	5.4527564	1.1792798	6.4580812	0.26403898
1.3132176	3.5640976	-4.560899	6.0592103	-1.4097514	-1.7584207	-1.1275641	7.361365	-2.7615857	-0.902775	4.84859	-8.460753	-1.9101288	-1.7377514	-0.71167564	-1.2471509
1.6925629	-1.9796163	-5.781123	-3.0141995	-3.8314302	2.4331796	0.863447	-4.6688724	-3.0594687	-1.8260882	5.645961	-3.4454603	0.9358794	-1.5780269	2.762325	-1.2675902
-0.19137564	-0.2121049	-0.061561298	-7.792249	-7.593325	-1.5149629	2.741929	-6.8696465	3.2984014	2.9381287	-0.17173329	1.3625569	1.2727631	1.841931	1.0549146	1.2983934
2.1340833	-2.0895946	-1.5937778	-1.8767049	-4.971712	-6.007853	0.40524247	-6.8423796	-1.1178029	3.4697745	-8.593419	-3.336657	4.57026	3.2180977	6.304268	0.3898205
2.618704	-2.7752657	-4.639898	-6.315387	-5.886564	0.09712394	0.41778144	-8.692655	0.197997	3.236545	-2.9205382	-3.1388505	3.632274	0.35586056	0.8494846	3.3386798
-5.253833	-1.1052946	2.740633	6.6114783	-7.7353497	2.3697827	-1.0425588	2.5252817	2.9506817	4.255923	0.3719751	-3.9553683	-7.9294157	-1.6935135	1.162862	-0.6357697
-6.231586	-7.0751514	7.377751	-0.927035	-6.4557943	3.7973845	-0.3347511	-4.216714	0.49107018	-0.8919247	-9.347075	-1.164462	5.5700235	6.090627	-3.2718353	3.333441
3.085457	-0.30396792	-2.4840038	9.54639	1.8540636	-1.6205951	0.23044702	-7.097188	4.785005	-1.4071693	7.8269696	0.24586101	-0.1320171	8.01686	5.902523	4.607643
-0.16223165	2.0623472	-1.813557	0.23742762	3.3553417	-2.7634356	9.482556	0.13262472	3.2518046	1.8743804	1.9307549	0.82331926	4.8324523	-3.8499749	6.269034	2.6272418
-1.1664155	-5.8494964	-0.46062186	0.17270371	-0.59693354	4.1565466	-0.91546935	1.1996361	7.0153213	1.5443882	-2.25829	-8.149783	-0.59220636	4.2857223	1.7821643	1.0192547
-2.4998586	-1.8878074	1.2227489	-0.4985157	-4.6034546	-1.200466	2.246548	1.7836215	1.7469271	2.4674413	3.1022162	-0.84652907	-2.3280165	-1.7368068	0.22694659	-1.1346049
7.071211	3.586178	0.24896596	-2.518502	-2.2244558	-5.320592	2.0835013	-2.8527877	-4.7698083	-0.38199738	0.71417946	0.049098026	0.6856576	2.7339873	8.017512	0.006652965
1.2053629	-0.4552556	-1.8230406	0.31471428	-8.732219	2.614981	1.0059955	-2.0927455	1.4635179	5.3335857	-2.754258	-3.2831473	1.7736827	-2.9815269	2.3264225	-0.7270699
3.0525534	0.21863756	-5.190972	0.032477345	-2.5516458	2.0817962	2.4015007	-2.8355968	3.6919749	0.43938348	4.866158	-1.7116007	1.0551142	-1.1147107	1.3184254	-0.96802354
-3.9546843	0.6082282	-0.88984317	-5.4197054	-7.0261407	-1.1056595	2.9687378	-4.8080487	3.5871341	-0.14655502	-6.2332554	2.7705712	2.537253	-1.4642147	1.8503076	-0.99816394
-1.4723251	-1.2784733	-1.3236257	-6.842696	-6.320103	-0.27886742	2.5150328	-5.7114267	0.808692	3.051023	-0.6002801	0.57501173	2.51682	-0.14791106	3.3272207	1.0555918
4.8715796	1.007154	-2.7787716	2.1918032	2.2880776	2.54078	-6.287809	-3.7307205	-0.15598637	1.2990848	2.7803519	3.7230859	-5.4809947	5.4217052	3.5604491	2.4371784
1.0362996	-0.6550809	-3.3557513	0.8598547	-2.5566459	3.1459842	-2.9335046	-6.405001	-2.797158	0.06395108	6.1778107	0.11265443	-1.5573258	0.80273795	-3.0269885	0.9837849
3.7608798	4.608826	-6.1188507	6.409017	-1.8225955	9.421336	6.7610807	-4.4509435	3.7469697	-2.659619	8.3664665	1.1457715	-5.232099	1.516456	-1.6963217	-5.9459767
6.2660313	-3.2395875	0.9344373	-6.124654	4.053988	4.8965335	4.4870567	-4.6980224	-4.173867	0.369292	4.9580545	-5.9020844	7.996786	-3.874146	-1.6253389	14.019465
3.276475	-1.9050785	-0.7902156	0.4497123	0.3342422	-0.6459333	-5.2316003	-2.3405395	-6.4149756	-1.8317778	0.16949435	-0.7624762	-2.535731	3.5635765	2.2741904	4.356279
4.234199	-4.0256963	-1.0380834	-1.977677	-4.107805	0.73109543	-2.022404	-9.8786955	-2.1816902	-0.29001728	-3.4174945	-1.1528242	6.032734	4.6119123	1.9849439	3.006644
-2.5947356	-0.7544864	-1.4009025	-0.86496913	-3.7920516	0.2878832	-0.22460516	1.4433422	2.2830079	3.2741961	1.5459051	-2.4087622	-1.2641082	-4.4493146	-0.56031823	0.9502956
2.1248097	-8.08649	-0.1380118	2.3753414	0.16604926	0.93551886	0.14848024	1.9178344	-0.5601679	0.9384936	-2.8962414	-4.1923046	2.8320456	7.4296474	-5.248744	5.3791027
3.6114078	-4.517862	-0.62450147	7.8695674	-1.2804565	6.229603	5.247148	-6.850525	-2.0223107	14.50257	-7.5882053	0.32864663	-1.2529355	-13.137658	2.686593	2.2321715
-1.266245	-0.40989777	-3.4487636	-4.305136	-7.0978785	-0.14750619	-1.7177566	-4.28077	0.4367789	1.1164385	-2.4201157	0.91943324	3.9146447	0.7360426	3.8189778	0.9952316
-0.46224356	-5.853864	-2.2441118	-2.8286524	-6.2745404	-0.6981203	0.695239	-10.736476	-3.157439	-4.8205485	-2.2064962	3.8755064	1.6769084	1.0053496	2.772209	4.1122
6.9178424	1.7583761	1.2463697	1.1862382	2.8568325	-0.46762258	-4.14449	-0.20919247	-2.6578164	-3.1963446	-0.9081648	4.0691066	-5.240849	4.0068808	-2.4940062	6.2341886
1.7880336	-6.702247	-5.403828	-1.9947453	-5.716629	-0.44842413	1.1323522	-6.4710126	-2.337656	-4.325977	-0.3396186	-0.23417984	1.1819559	0.9359545	0.6700309	4.0231357
5.2725124	-6.841502	2.3460627	-1.6386157	5.6285644	-2.754913	-0.24155432	1.1336639	0.017750287	-1.9968725	-3.415365	-5.105397	2.869218	8.596812	-4.009525	4.768113
0.26695874	-3.2764988	2.8714972	-2.9223456	4.0049033	-1.6819507	1.8625808	0.06655793	1.3005273	2.7011952	0.9437878	1.4563289	1.7079602	-3.347396	-4.705005	8.132057
7.0782585	3.843692	-5.810442	-3.151266	-2.3065321	3.2149312	1.3540121	-8.651985	0.8914105	2.316211	3.4751596	-0.62341654	-4.663132	0.7968714	-1.0101303	-1.940732
1.9659653	-2.5464559	-9.975604	12.989795	0.85941243	1.6668719	2.8931155	-7.9457526	3.513124	7.122516	3.823922	-1.3436155	-2.0255446	5.811822	6.839317	11.68039
0.4018116	-1.8545434	-0.66170037	2.7473867	-0.90058774	-0.9516617	-2.132159	-3.6675758	3.6478026	0.22692476	1.9957743	2.7294269	-0.0018938348	6.189913	1.2049159	2.638331
-5.8765864	3.2059085	-6.4656563	4.416921	-0.27905872	10.134195	-5.948773	-2.5739465	-0.24236552	5.176422	-4.613651	1.7747004	3.3341901	-6.5939975	2.8324575	5.292511
-3.7837524	-4.618413	4.6240315	1.3749306	-5.8540936	0.64472324	-0.11294415	-0.088953905	5.20618	3.9451935	-3.465544	-0.4706222	-4.394746	-2.9643645	1.5337065	1.2180582
-8.7233305	-1.6510091	2.1023333	4.2594156	-4.2120843	3.6256862	-1.3377311	5.9527125	-0.6335586	2.8942711	5.5372725	-4.974417	0.4646555	-3.1263773	3.404181	-1.7540292
-7.0169773	-3.7723527	7.05321	-1.7761592	-4.690297	-1.449041	2.319518	1.3645535	2.070978	1.6107432	-2.5452282	-2.8679247	0.64472467	-3.064185	-1.8789454	1.7776489
-0.69180125	-0.033115514	-1.4125472	-0.94413304	-1.1100768	2.7191207	5.115708	-2.5632203	2.736712	0.73001766	4.4287767	0.5348466	1.3110137	-0.5252213	-3.9939115	2.5647683
-1.9638397	-1.4649779	1.0790704	2.6209018	0.37482905	4.5721874	-3.6339574	-2.2183886	0.56131226	0.3941979	-3.3638117	-1.4479752	-2.8189685	-3.2188032	1.256814	0.15978381
-4.928296	-2.3992891	1.7323921	2.1497166	-0.52209365	4.147819	1.3504801	0.23576672	6.7427588	-0.4756466	1.0563617	-4.2129374	-1.221078	2.4891763	0.6216579	0.5974913
0.8698699	-3.350996	-2.3139954	-1.1195168	-1.4775522	-2.6352801	4.151244	-3.5529695	3.530245	-2.4485705	-9.247927	0.09259863	2.4281712	2.8509166	6.5469103	2.6356232
1.4773514	-1.8204818	-0.7877433	1.0776389	-1.6312317	-2.1195266	-2.8505888	-1.541048	1.304359	0.4190894	3.8214774	-1.24828	-0.64343816	3.3054488	2.040532	0.14175402
-2.2240198	-7.5708423	0.022524552	0.9474937	-5.869504	-0.11004103	1.7329506	-4.0019174	4.6675477	0.7944048	-4.8308597	3.6059418	-2.9254067	-0.68519175	6.8763847	0.27018324
5.132781	-4.214955	-2.0158658	-5.4146104	-3.9940426	-3.428401	1.883775	-7.679331	-4.0545177	-0.6929982	-10.600545	-2.3379023	2.2579656	3.3048334	-1.7095143	3.0232491
-1.4917889	-0.7728828	-4.0460467	-4.168148	-5.8942533	-0.8517967	2.6395397	-5.8487635	0.88447994	1.3606169	-2.716253	0.06427715	-0.9454382	2.1253846	3.7906485	-0.93876094
-5.7235637	1.8840322	0.34650153	0.17480542	-1.4697783	4.109729	-2.2237544	-2.4839113	2.082258	2.3862915	0.63829505	-2.659864	0.5858585	1.205846	-2.2317252	2.580579
-0.972761	-2.1261244	-0.7799119	-9.0355425	1.0300796	-1.7645977	1.5996614	-5.878695	-2.0684137	2.3842454	2.6960266	3.3382258	6.379751	-4.128599	3.6760757	8.704926
0.76895094	-0.9037563	-5.373166	0.28424934	-5.3965273	4.3325977	2.0191107	-2.1968107	2.5718215	3.9057837	-1.6466218	-4.157354	-0.8772154	-2.0746667	2.699065	-6.261564
0.6829122	-1.9710066	-2.548414	-1.4910005	2.8697462	-0.06037968	0.7165538	-0.5282972	2.6598206	-1.2598492	1.4334097	6.534156	6.443271	-2.875928	0.79270107	9.837231
-4.169756	-5.057269	-3.241729	-2.9239528	-7.1147833	-3.9348702	1.0952035	-2.9127614	-0.82105714	2.8111277	-2.8018126	-1.3723633	-0.054417167	-0.38019547	3.6619494	0.48112464
4.23041	7.446187	-2.6656513	-0.62628114	-2.2584634	2.3517597	6.837953	-2.2004983	0.23694599	2.4247441	0.8013793	-1.988124	0.14100078	1.9816473	2.4373655	-7.112678
1.5752627	-2.2680929	-5.3504896	-2.1517994	-3.9327202	0.72634614	0.75703764	-5.825759	2.492535	-3.9693725	1.8157306	-6.021284	2.1128905	4.096428	-1.0615195	6.628218
5.87892	0.87279177	-5.402829	-0.6691808	0.78397274	5.510709	4.5136733	-2.43037	-0.9012303	3.0810208	6.334671	0.2099055	2.465057	0.61304563	5.236997	-1.8973169
-1.556242	-2.3979366	-2.302212	-3.7867422	-1.7537004	-1.3519045	-0.06335911	-5.2061906	0.45199227	-2.2751377	3.0981169	0.8906105	0.14817451	1.7972242	3.5604677	4.2875447
0.9674919	-7.416488	-2.186614	-0.14069474	2.5938978	2.426823	1.6281503	0.34394997	4.2145667	-1.6559646	-2.5780344	-2.1993961	4.180944	8.590111	1.0713986	3.2427864
4.6885304	3.9449704	-4.8698816	-4.380838	3.6433291	4.9567065	6.7576566	1.6498574	4.7116413	1.1472507	6.7308717	-0.2642359	-0.46122026	-4.902752	3.9896047	10.900042
2.2050848	-1.5982316	-4.2665935	0.0475269	-2.9873247	1.8224679	2.6753776	-4.007999	2.6013215	1.2874832	2.52528	-3.61282	2.505443	-3.2122986	-2.631187	1.7980081
-4.4748473	-4.6566825	-0.5297885	-6.1846943	-4.504792	-1.4291027	-0.88531804	-5.827573	6.6276956	3.7991195	-1.7347566	-1.1209633	1.8180099	-3.9494462	2.7347345	0.5076579
3.7952201	-1.275334	-8.468349	2.750739	-7.616545	4.8731494	3.275659	-7.807559	2.7562773	6.4814386	-1.7405543	2.4989269	2.248939	-2.3249354	-5.0751305	-1.715426
4.236516	0.008857993	-0.5897983	0.6239332	3.063335	-2.9593067	-9.15118	-0.46229896	-7.4005938	-0.6497368	2.7843266	7.3265266	4.2198505	5.3219967	-0.61277354	5.052274
-8.215522	-2.9954445	1.6978756	1.9804231	-7.896111	-0.12715587	-0.81679237	-6.9930367	0.023664722	4.8538413	-0.19845705	-3.5714679	0.5442297	-2.4222982	0.44399357	0.5885551
1.9778581	0.79483914	2.901462	1.5697861	-1.7498915	0.46235144	4.247976	1.9036915	8.280722	3.4168117	3.6440225	-1.4450896	1.2352643	-4.540597	-1.8976505	1.4628024
-1.6099732	-4.152699	-1.6095705	-0.45108107	-3.4176753	-0.44426194	0.5251883	-4.083313	3.0748687	-0.4666928	-4.6885166	1.4175037	-1.0388991	0.84070843	2.951347	0.46383703
0.45183307	-3.216599	-3.1128535	1.1372098	0.10699864	0.74414325	-0.01569896	-4.655667	2.5014598	-0.8264507	2.9808953	-1.4533677	1.2311594	1.2601284	-0.5202939	5.2627068
-1.7922866	-1.8546044	1.6369011	-1.8380688	-1.8378205	-3.9655151	2.510418	-1.2993844	3.629893	1.000467	-0.069120884	1.3049874	1.7413636	-2.0120275	-2.7196386	4.1657777
5.6036067	-5.214546	-6.716777	-3.7187576	-7.703117	-1.6791571	2.1285043	-7.968836	-1.6843766	1.8104739	-5.3146086	-3.2948248	3.555118	0.56220037	-1.5005312	6.971722
-2.4924753	-2.2384994	-7.122	-3.0274181	-7.5943046	1.0151235	1.886002	-8.0203285	0.6737387	4.788479	2.923315	-3.3469162	-1.4589392	4.2651596	-0.6897237	2.8426478
1.9610262	1.7905366	1.7992784	-6.4941893	-0.071503475	-1.195106	3.4284096	-3.268213	-8.049158	2.5630302	-1.0285903	-1.1688129	0.32248887	1.5685863	4.0836143	-0.997174
-4.5116644	-2.1869483	-3.6359975	-0.54796296	1.9199451	3.305253	-0.4005887	-3.537272	1.8082876	4.481883	-2.3060896	3.80233	2.536791	-2.986088	0.5726816	-0.44945484
3.487378	-1.8843377	0.067295365	0.79598314	-2.3459044	-2.0011225	-1.2055373	-3.3552058	-1.618487	-0.2728151	1.9363312	-1.5313797	1.5947548	-0.39429426	1.7547888	-2.4044125
7.1331873	5.579161	-5.0659766	-0.76943433	1.0238582	3.4607842	3.434874	-4.641609	-0.82798815	4.4672303	1.8586371	-3.9765825	1.0781888	1.8368309	3.4004862	-6.2831383
